Transaction ID,Wallet ID,Cryptocurrency,Amount,Transaction Type,Sender Type,Receiver Type,Sender,Receiver,Timestamp
TX841,Wallet80,Monero,27477.399992091327,mixer,drug_trafficker,drug_trafficker,Sender55,Receiver63,2022-12-17 18:19:42
TX842,Wallet63,USDT,3852.9290648397196,mixer,legitimate_user,legitimate_user,Sender5,Receiver24,2022-03-08 01:05:27
TX843,Wallet86,Bitcoin,23417.588584512803,mixer,legitimate_user,drug_trafficker,Sender56,Receiver80,2022-11-16 16:42:36
TX844,Wallet65,Monero,51689.354189045815,direct,drug_trafficker,drug_trafficker,Sender25,Receiver19,2022-07-02 09:06:35
TX845,Wallet81,Monero,39674.05563360958,direct,drug_trafficker,drug_trafficker,Sender64,Receiver82,2022-12-25 21:32:23
TX846,Wallet29,USDT,35290.17391053876,bridge,legitimate_user,legitimate_user,Sender68,Receiver33,2022-01-10 10:40:14
TX847,Wallet48,Bitcoin,48973.151579310885,direct,drug_trafficker,drug_trafficker,Sender8,Receiver77,2022-11-09 19:01:28
TX848,Wallet39,Bitcoin,51803.76384929176,tumbler,legitimate_user,drug_trafficker,Sender39,Receiver47,2022-11-21 11:28:07
TX849,Wallet11,USDT,44156.1933569148,mixer,drug_trafficker,drug_trafficker,Sender96,Receiver85,2022-07-11 12:50:56
TX850,Wallet68,Bitcoin,48971.069605934084,bridge,legitimate_user,legitimate_user,Sender75,Receiver59,2022-04-28 04:16:58
TX851,Wallet30,Bitcoin,91966.574045007,mixer,drug_trafficker,drug_trafficker,Sender74,Receiver79,2022-08-07 22:42:18
TX852,Wallet53,Monero,81842.32379632506,mixer,legitimate_user,drug_trafficker,Sender57,Receiver62,2022-12-26 22:30:30
TX853,Wallet11,USDT,58015.07605380867,tumbler,legitimate_user,legitimate_user,Sender55,Receiver46,2022-08-11 21:32:14
TX854,Wallet51,Monero,98789.65452892335,direct,drug_trafficker,drug_trafficker,Sender59,Receiver27,2022-06-19 19:02:25
TX855,Wallet56,Bitcoin,86753.11161890742,tumbler,drug_trafficker,legitimate_user,Sender31,Receiver77,2022-01-21 19:02:12
TX856,Wallet66,Monero,36095.29246984453,tumbler,legitimate_user,legitimate_user,Sender40,Receiver52,2022-03-19 13:27:54
TX857,Wallet67,Bitcoin,44782.48953186774,tumbler,drug_trafficker,drug_trafficker,Sender21,Receiver97,2022-01-15 06:10:12
TX858,Wallet79,Monero,38910.42554659407,direct,legitimate_user,legitimate_user,Sender16,Receiver37,2022-01-14 11:26:41
TX859,Wallet79,Monero,62806.222177081094,mixer,drug_trafficker,legitimate_user,Sender60,Receiver76,2022-04-04 13:31:14
TX860,Wallet44,Monero,9311.599329796101,mixer,drug_trafficker,legitimate_user,Sender65,Receiver33,2022-02-09 21:01:47
TX861,Wallet96,Monero,95428.76812977945,bridge,drug_trafficker,drug_trafficker,Sender69,Receiver72,2022-12-03 11:07:46
TX862,Wallet90,USDT,26288.34283147132,tumbler,drug_trafficker,drug_trafficker,Sender4,Receiver41,2022-09-11 21:46:06
TX863,Wallet49,USDT,13357.510007355104,tumbler,legitimate_user,drug_trafficker,Sender88,Receiver57,2022-07-12 18:50:41
TX864,Wallet49,Monero,58369.803469639606,bridge,drug_trafficker,legitimate_user,Sender57,Receiver16,2022-04-19 06:59:48
TX865,Wallet41,USDT,52228.28972837385,direct,drug_trafficker,drug_trafficker,Sender9,Receiver63,2022-01-11 14:29:09
TX866,Wallet33,Bitcoin,10663.973912781345,mixer,drug_trafficker,legitimate_user,Sender30,Receiver82,2022-05-14 09:52:34
TX867,Wallet63,Bitcoin,24168.799587942878,direct,drug_trafficker,drug_trafficker,Sender14,Receiver98,2022-10-14 07:26:02
TX868,Wallet91,Monero,18911.787063706,mixer,drug_trafficker,drug_trafficker,Sender57,Receiver15,2022-07-24 02:54:30
TX869,Wallet21,Monero,35595.01228414927,mixer,drug_trafficker,drug_trafficker,Sender92,Receiver89,2022-10-06 13:13:01
TX870,Wallet41,Bitcoin,8810.921955841222,bridge,legitimate_user,legitimate_user,Sender76,Receiver69,2022-02-03 16:46:45
TX871,Wallet94,USDT,51189.09233683478,tumbler,legitimate_user,legitimate_user,Sender10,Receiver68,2022-12-08 17:10:16
TX872,Wallet35,Bitcoin,60433.74858990951,tumbler,legitimate_user,drug_trafficker,Sender53,Receiver53,2022-05-05 22:38:53
TX873,Wallet96,Bitcoin,89617.68266325718,tumbler,legitimate_user,legitimate_user,Sender52,Receiver50,2022-04-24 05:34:32
TX874,Wallet77,USDT,62303.895771376905,tumbler,legitimate_user,drug_trafficker,Sender72,Receiver43,2022-08-25 06:29:46
TX875,Wallet2,Bitcoin,83418.23187034404,bridge,drug_trafficker,drug_trafficker,Sender13,Receiver99,2022-07-26 00:27:58
TX876,Wallet81,Monero,33704.682894022364,bridge,drug_trafficker,legitimate_user,Sender49,Receiver5,2022-03-01 11:29:24
TX877,Wallet26,Bitcoin,37371.788196493144,tumbler,legitimate_user,drug_trafficker,Sender89,Receiver5,2022-02-01 11:29:34
TX878,Wallet34,Bitcoin,85580.71667259138,direct,drug_trafficker,drug_trafficker,Sender4,Receiver54,2022-06-08 00:36:22
TX879,Wallet32,USDT,98490.15664061444,bridge,legitimate_user,legitimate_user,Sender30,Receiver23,2022-01-03 01:36:46
TX880,Wallet80,USDT,76869.0997597399,direct,legitimate_user,drug_trafficker,Sender39,Receiver28,2022-03-15 05:10:35
TX881,Wallet86,Bitcoin,87356.05205900819,mixer,legitimate_user,drug_trafficker,Sender51,Receiver99,2022-08-28 07:16:35
TX882,Wallet41,USDT,93058.04838363467,direct,legitimate_user,legitimate_user,Sender16,Receiver60,2022-06-08 10:21:19
TX883,Wallet77,Monero,56066.124736987214,mixer,legitimate_user,drug_trafficker,Sender68,Receiver52,2022-12-20 01:39:41
TX884,Wallet54,Bitcoin,13957.881841488119,bridge,legitimate_user,legitimate_user,Sender10,Receiver9,2022-08-13 18:10:13
TX885,Wallet97,Monero,6209.104611572531,tumbler,drug_trafficker,drug_trafficker,Sender92,Receiver86,2022-05-13 00:40:10
TX886,Wallet11,Monero,52004.93796343108,tumbler,drug_trafficker,drug_trafficker,Sender21,Receiver57,2022-06-25 18:18:28
TX887,Wallet48,Monero,28312.37332182649,mixer,drug_trafficker,drug_trafficker,Sender63,Receiver6,2022-05-12 05:05:46
TX888,Wallet15,Bitcoin,39422.570494444226,mixer,legitimate_user,legitimate_user,Sender49,Receiver85,2022-11-01 13:03:02
TX889,Wallet81,Monero,44316.749168419636,direct,drug_trafficker,legitimate_user,Sender29,Receiver57,2022-05-07 17:59:51
TX890,Wallet19,Monero,44084.36864779917,tumbler,legitimate_user,legitimate_user,Sender81,Receiver14,2022-09-11 05:51:04
TX891,Wallet71,USDT,91187.67885057439,mixer,drug_trafficker,legitimate_user,Sender43,Receiver62,2022-06-02 00:00:15
TX892,Wallet27,USDT,251.320605375433,direct,legitimate_user,drug_trafficker,Sender36,Receiver43,2022-12-21 19:19:09
TX893,Wallet48,Monero,33439.05625421469,bridge,legitimate_user,legitimate_user,Sender69,Receiver80,2022-10-02 00:03:56
TX894,Wallet65,Monero,19763.3336615944,mixer,drug_trafficker,legitimate_user,Sender61,Receiver31,2022-02-05 00:03:55
TX895,Wallet88,Monero,51634.20228137198,direct,legitimate_user,legitimate_user,Sender21,Receiver66,2022-05-08 00:21:45
TX896,Wallet4,Monero,89738.88281037078,tumbler,drug_trafficker,drug_trafficker,Sender11,Receiver65,2022-09-09 13:52:04
TX897,Wallet3,USDT,4654.770068831259,tumbler,legitimate_user,drug_trafficker,Sender11,Receiver68,2022-12-08 23:33:57
TX898,Wallet91,Monero,26477.19127655639,bridge,drug_trafficker,drug_trafficker,Sender13,Receiver20,2022-08-20 12:44:22
TX899,Wallet69,Monero,49577.466952755545,tumbler,legitimate_user,drug_trafficker,Sender81,Receiver19,2022-01-18 17:10:09
TX900,Wallet5,Bitcoin,93554.02502044267,bridge,drug_trafficker,drug_trafficker,Sender62,Receiver41,2022-01-14 21:11:57
TX901,Wallet58,Monero,2119.1111803084086,tumbler,drug_trafficker,drug_trafficker,Sender88,Receiver71,2022-05-21 06:05:49
TX902,Wallet81,Bitcoin,91704.96295535278,mixer,legitimate_user,legitimate_user,Sender69,Receiver40,2022-02-17 11:38:01
TX903,Wallet30,Monero,50351.41555724941,direct,legitimate_user,drug_trafficker,Sender52,Receiver4,2022-02-18 04:18:17
TX904,Wallet30,USDT,56244.165683759915,mixer,drug_trafficker,legitimate_user,Sender75,Receiver94,2022-09-09 02:46:59
TX905,Wallet6,Bitcoin,76376.9541477175,bridge,drug_trafficker,legitimate_user,Sender37,Receiver47,2022-04-14 08:35:41
TX906,Wallet31,Monero,43963.23250741462,bridge,drug_trafficker,drug_trafficker,Sender43,Receiver76,2022-10-20 19:21:03
TX907,Wallet91,USDT,36997.579640087075,tumbler,drug_trafficker,legitimate_user,Sender22,Receiver76,2022-05-10 11:07:28
TX908,Wallet92,USDT,55678.87904010348,mixer,legitimate_user,legitimate_user,Sender34,Receiver77,2022-02-25 07:45:36
TX909,Wallet44,Bitcoin,95400.78726059668,mixer,legitimate_user,drug_trafficker,Sender88,Receiver82,2022-07-26 06:17:39
TX910,Wallet76,USDT,41656.85243242368,direct,legitimate_user,legitimate_user,Sender11,Receiver42,2022-11-11 04:37:32
TX911,Wallet58,USDT,67370.88790113668,bridge,drug_trafficker,drug_trafficker,Sender5,Receiver75,2022-10-22 15:32:27
TX912,Wallet3,Monero,89413.32043970251,bridge,legitimate_user,legitimate_user,Sender9,Receiver57,2022-07-28 08:21:01
TX913,Wallet18,Monero,51752.099690413765,bridge,drug_trafficker,legitimate_user,Sender90,Receiver92,2022-09-02 19:52:10
TX914,Wallet74,USDT,29024.216353928194,mixer,legitimate_user,drug_trafficker,Sender77,Receiver65,2022-12-03 05:16:14
TX915,Wallet63,Monero,50361.50983705164,tumbler,drug_trafficker,legitimate_user,Sender2,Receiver80,2022-12-19 09:48:30
TX916,Wallet78,Bitcoin,40470.592581288976,direct,legitimate_user,legitimate_user,Sender3,Receiver61,2022-10-11 03:44:42
TX917,Wallet78,USDT,81240.25269182204,tumbler,legitimate_user,legitimate_user,Sender60,Receiver92,2022-08-21 14:17:24
TX918,Wallet5,Bitcoin,285.98117144474793,tumbler,drug_trafficker,legitimate_user,Sender34,Receiver75,2022-03-26 21:17:04
TX919,Wallet25,Bitcoin,88606.28627410601,bridge,drug_trafficker,drug_trafficker,Sender1,Receiver81,2022-03-18 03:57:08
TX920,Wallet28,USDT,59931.112398667894,tumbler,drug_trafficker,drug_trafficker,Sender53,Receiver22,2022-06-13 22:43:35
TX921,Wallet89,Monero,19013.964411060795,tumbler,drug_trafficker,legitimate_user,Sender47,Receiver37,2022-07-19 10:15:40
TX922,Wallet13,USDT,29405.018026947957,tumbler,drug_trafficker,legitimate_user,Sender40,Receiver76,2022-12-03 20:00:25
TX923,Wallet1,Monero,74140.23385253444,direct,drug_trafficker,drug_trafficker,Sender26,Receiver46,2022-01-28 19:05:12
TX924,Wallet64,Bitcoin,43468.503495524965,tumbler,legitimate_user,legitimate_user,Sender41,Receiver84,2022-07-25 04:23:24
TX925,Wallet40,USDT,27258.808051018095,mixer,drug_trafficker,legitimate_user,Sender50,Receiver59,2022-02-24 14:17:28
TX926,Wallet78,USDT,47821.74238821465,mixer,legitimate_user,drug_trafficker,Sender82,Receiver57,2022-09-18 21:43:53
TX927,Wallet53,Monero,73889.14620080849,mixer,drug_trafficker,drug_trafficker,Sender30,Receiver68,2022-04-15 03:35:33
TX928,Wallet94,Monero,83711.0055987828,bridge,legitimate_user,drug_trafficker,Sender75,Receiver42,2022-03-21 16:37:42
TX929,Wallet77,Bitcoin,91290.52128805201,bridge,drug_trafficker,drug_trafficker,Sender23,Receiver99,2022-09-23 19:11:45
TX930,Wallet75,Bitcoin,85850.94274202366,tumbler,drug_trafficker,drug_trafficker,Sender54,Receiver33,2022-01-03 18:43:37
TX931,Wallet69,USDT,43564.94877836034,direct,drug_trafficker,legitimate_user,Sender90,Receiver35,2022-10-14 20:43:24
TX932,Wallet86,Monero,15534.538275815836,direct,legitimate_user,drug_trafficker,Sender11,Receiver94,2022-11-12 16:08:08
TX933,Wallet39,Bitcoin,42230.77636840943,tumbler,drug_trafficker,drug_trafficker,Sender60,Receiver99,2022-01-20 07:36:20
TX934,Wallet4,Bitcoin,51724.58846867923,tumbler,legitimate_user,drug_trafficker,Sender98,Receiver12,2022-11-25 18:49:12
TX935,Wallet16,USDT,39252.60167094019,mixer,drug_trafficker,drug_trafficker,Sender64,Receiver21,2022-09-06 19:20:36
TX936,Wallet38,Monero,19207.727814736812,tumbler,legitimate_user,drug_trafficker,Sender56,Receiver49,2022-10-11 04:35:42
TX937,Wallet48,Bitcoin,24238.471420747177,mixer,legitimate_user,drug_trafficker,Sender97,Receiver1,2022-04-13 03:43:07
TX938,Wallet53,USDT,63879.80495783739,mixer,drug_trafficker,drug_trafficker,Sender15,Receiver91,2022-09-23 14:00:46
TX939,Wallet64,Bitcoin,83545.52019899496,tumbler,legitimate_user,legitimate_user,Sender91,Receiver58,2022-05-12 12:52:23
TX940,Wallet7,Bitcoin,34545.059581722584,tumbler,drug_trafficker,drug_trafficker,Sender15,Receiver62,2022-03-26 12:04:41
TX941,Wallet33,Monero,59055.31666861362,tumbler,drug_trafficker,drug_trafficker,Sender41,Receiver91,2022-08-28 00:33:52
TX942,Wallet9,Bitcoin,69644.25638116445,bridge,legitimate_user,legitimate_user,Sender94,Receiver38,2022-02-17 09:46:39
TX943,Wallet58,USDT,48558.61428885244,direct,drug_trafficker,drug_trafficker,Sender43,Receiver62,2022-10-19 04:17:54
TX944,Wallet73,Monero,94112.0219802776,bridge,legitimate_user,legitimate_user,Sender86,Receiver16,2022-04-27 02:18:30
TX945,Wallet25,USDT,61941.367056750016,direct,legitimate_user,drug_trafficker,Sender17,Receiver92,2022-06-08 03:37:38
TX946,Wallet85,Monero,57121.3646240555,tumbler,drug_trafficker,drug_trafficker,Sender60,Receiver98,2022-09-20 19:29:37
TX947,Wallet54,Bitcoin,44702.81270954346,bridge,drug_trafficker,legitimate_user,Sender90,Receiver38,2022-07-21 23:57:49
TX948,Wallet33,Bitcoin,5421.02440619798,tumbler,legitimate_user,drug_trafficker,Sender65,Receiver82,2022-01-22 09:52:43
TX949,Wallet2,Monero,10366.982718759313,mixer,drug_trafficker,legitimate_user,Sender5,Receiver46,2022-08-24 16:08:55
TX950,Wallet46,Monero,31266.69329480901,mixer,drug_trafficker,drug_trafficker,Sender55,Receiver24,2022-06-04 12:36:26
TX951,Wallet88,USDT,25364.49831200837,direct,drug_trafficker,drug_trafficker,Sender36,Receiver52,2022-03-19 10:33:39
TX952,Wallet76,USDT,15313.373312762536,tumbler,drug_trafficker,drug_trafficker,Sender79,Receiver7,2022-11-18 13:23:02
TX953,Wallet19,Bitcoin,63744.86079507591,mixer,drug_trafficker,legitimate_user,Sender12,Receiver42,2022-04-21 20:22:37
TX954,Wallet89,Bitcoin,61808.215663611125,bridge,legitimate_user,legitimate_user,Sender43,Receiver90,2022-01-22 23:39:46
TX955,Wallet46,USDT,72397.76658664005,bridge,legitimate_user,legitimate_user,Sender35,Receiver28,2022-04-09 01:08:15
TX956,Wallet46,Monero,726.4009680642184,tumbler,legitimate_user,drug_trafficker,Sender59,Receiver84,2022-09-19 16:27:27
TX957,Wallet39,Bitcoin,35983.922339281686,tumbler,legitimate_user,legitimate_user,Sender18,Receiver76,2022-02-22 14:17:36
TX958,Wallet70,USDT,72429.63329775554,tumbler,drug_trafficker,legitimate_user,Sender99,Receiver68,2022-07-13 03:20:38
TX959,Wallet45,Bitcoin,86611.50212119239,mixer,legitimate_user,legitimate_user,Sender89,Receiver58,2022-07-13 13:02:27
TX960,Wallet65,Bitcoin,18765.808615715687,tumbler,legitimate_user,legitimate_user,Sender82,Receiver30,2022-03-27 10:42:27
TX961,Wallet10,Monero,6791.213226343171,mixer,drug_trafficker,legitimate_user,Sender38,Receiver48,2022-10-22 14:45:31
TX962,Wallet53,Bitcoin,15008.725858907244,direct,drug_trafficker,drug_trafficker,Sender47,Receiver84,2022-09-17 05:18:26
TX963,Wallet41,USDT,93946.92457871523,mixer,drug_trafficker,legitimate_user,Sender74,Receiver61,2022-05-08 19:05:06
TX964,Wallet84,Monero,85842.13132913146,mixer,drug_trafficker,drug_trafficker,Sender96,Receiver92,2022-11-18 19:13:13
TX965,Wallet20,Bitcoin,35493.8856769985,direct,drug_trafficker,legitimate_user,Sender56,Receiver40,2022-11-16 23:44:59
TX966,Wallet96,Monero,51526.659584271736,direct,legitimate_user,legitimate_user,Sender82,Receiver12,2022-07-03 00:01:43
TX967,Wallet63,Bitcoin,66847.22125669598,mixer,legitimate_user,drug_trafficker,Sender28,Receiver93,2022-10-12 23:52:27
TX968,Wallet96,USDT,68550.68373333682,direct,drug_trafficker,drug_trafficker,Sender12,Receiver88,2022-02-13 18:07:26
TX969,Wallet42,USDT,63672.56111925669,direct,drug_trafficker,drug_trafficker,Sender3,Receiver23,2022-11-13 08:06:53
TX970,Wallet66,USDT,8980.052779432366,mixer,drug_trafficker,drug_trafficker,Sender78,Receiver25,2022-01-22 21:43:00
TX971,Wallet33,Monero,3678.528946166982,bridge,drug_trafficker,legitimate_user,Sender86,Receiver75,2022-09-16 00:57:23
TX972,Wallet92,Bitcoin,17063.45143636563,mixer,drug_trafficker,legitimate_user,Sender23,Receiver44,2022-06-17 00:39:40
TX973,Wallet60,Bitcoin,67231.9701689794,direct,legitimate_user,legitimate_user,Sender63,Receiver26,2022-08-02 16:34:37
TX974,Wallet27,Bitcoin,15717.156071390193,direct,legitimate_user,drug_trafficker,Sender50,Receiver25,2022-04-25 04:09:04
TX975,Wallet38,Monero,50552.508844096825,bridge,drug_trafficker,legitimate_user,Sender65,Receiver60,2022-06-13 18:10:27
TX976,Wallet15,USDT,43448.50097380194,direct,drug_trafficker,drug_trafficker,Sender67,Receiver67,2022-10-10 15:18:14
TX977,Wallet33,USDT,44040.825694486004,mixer,drug_trafficker,drug_trafficker,Sender56,Receiver99,2022-04-12 14:21:20
TX978,Wallet34,Bitcoin,20735.080137324185,direct,legitimate_user,drug_trafficker,Sender93,Receiver6,2022-05-10 05:38:17
TX979,Wallet75,Monero,31379.77857205192,mixer,drug_trafficker,drug_trafficker,Sender32,Receiver30,2022-05-19 04:50:21
TX980,Wallet81,USDT,27542.03268221061,bridge,legitimate_user,legitimate_user,Sender90,Receiver14,2022-06-10 21:24:44
TX981,Wallet80,USDT,61154.779375835904,direct,drug_trafficker,drug_trafficker,Sender85,Receiver50,2022-11-23 14:55:35
TX982,Wallet78,Monero,26961.17176958288,direct,drug_trafficker,drug_trafficker,Sender9,Receiver2,2022-02-03 15:21:46
TX983,Wallet98,Bitcoin,15400.397465153073,direct,legitimate_user,legitimate_user,Sender5,Receiver43,2022-07-11 12:33:12
TX984,Wallet45,USDT,92711.0844490848,bridge,legitimate_user,legitimate_user,Sender42,Receiver15,2022-10-11 14:44:56
TX985,Wallet79,Monero,17716.87226713633,direct,drug_trafficker,legitimate_user,Sender4,Receiver46,2022-09-22 23:39:40
TX986,Wallet43,Bitcoin,13429.382394706163,tumbler,drug_trafficker,legitimate_user,Sender1,Receiver68,2022-01-06 09:53:02
TX987,Wallet50,Monero,12247.329581759017,mixer,drug_trafficker,drug_trafficker,Sender39,Receiver13,2022-11-02 00:15:48
TX988,Wallet52,USDT,76540.20862286538,direct,drug_trafficker,legitimate_user,Sender13,Receiver29,2022-03-20 11:43:42
TX989,Wallet55,USDT,55026.76275986966,mixer,drug_trafficker,drug_trafficker,Sender15,Receiver55,2022-03-16 07:48:12
TX990,Wallet82,Monero,14595.288017157649,direct,drug_trafficker,legitimate_user,Sender38,Receiver56,2022-10-09 21:17:04
TX991,Wallet26,Bitcoin,14621.957321019245,bridge,legitimate_user,drug_trafficker,Sender73,Receiver21,2022-02-26 14:09:25
TX992,Wallet98,Bitcoin,82696.39784626705,tumbler,drug_trafficker,legitimate_user,Sender6,Receiver25,2022-12-14 10:02:02
TX993,Wallet66,USDT,37580.2281083834,bridge,legitimate_user,drug_trafficker,Sender27,Receiver42,2022-08-04 15:57:40
TX994,Wallet33,Monero,1087.957012091467,tumbler,drug_trafficker,drug_trafficker,Sender31,Receiver12,2022-05-23 09:36:55
TX995,Wallet43,Bitcoin,14480.075394246387,direct,legitimate_user,legitimate_user,Sender21,Receiver21,2022-03-13 17:07:05
TX996,Wallet36,Monero,33110.28842363293,tumbler,drug_trafficker,legitimate_user,Sender37,Receiver31,2022-01-27 18:31:05
TX997,Wallet71,Monero,73314.82765166629,bridge,drug_trafficker,legitimate_user,Sender21,Receiver45,2022-05-22 14:00:47
TX998,Wallet51,Monero,35875.66748231175,bridge,drug_trafficker,legitimate_user,Sender33,Receiver34,2022-10-23 19:24:43
TX999,Wallet65,Monero,59237.784848120034,tumbler,legitimate_user,legitimate_user,Sender42,Receiver49,2022-10-22 20:45:24
